time,ticker,action,quantity,price
2025-10-08,MU,BUY,274.0,188.99
2025-10-08,UNH,BUY,163.0,366.93
2025-10-09,AMD,SELL,0.0,236.3
2025-10-09,UNH,SELL,0.0,372.52
2025-10-09,CVX,BUY,0.0,154.13
2025-10-09,DIA,SELL,539.0,466.17
2025-10-09,GOOG,BUY,380.0,245.06
2025-10-09,GOOGL,BUY,376.0,244.47
2025-10-09,HYG,SELL,8298.0,80.64
2025-10-09,LQD,SELL,4265.0,111.17
2025-10-09,MU,BUY,254.0,192.97
2025-10-10,LQD,BUY,0.0,111.48
2025-10-10,HYG,BUY,0.0,80.47
2025-10-10,DIA,SELL,542.0,465.12
2025-10-10,GOOG,BUY,385.0,242.16
2025-10-10,GOOGL,BUY,381.0,241.43
2025-10-10,IVV,SELL,373.0,675.43
2025-10-10,MU,BUY,259.0,192.96
2025-10-10,SPY,SELL,370.0,672.13
2025-10-13,IVV,BUY,0.0,663.84
2025-10-13,SPY,BUY,0.0,660.65
2025-10-13,DIA,SELL,491.0,458.23
2025-10-13,GOOG,BUY,388.0,241.03
2025-10-13,GOOGL,BUY,384.0,240.21
2025-10-13,HYG,SELL,7743.0,80.23
2025-10-13,MU,BUY,261.0,190.79
2025-10-13,XLF,SELL,3555.0,52.55
2025-10-14,DIA,SELL,469.0,457.03
2025-10-14,GOOG,BUY,368.0,241.76
2025-10-14,GOOGL,BUY,362.0,241.23
2025-10-14,HYG,SELL,7117.0,80.18
2025-10-14,MU,BUY,240.0,186.96
2025-10-14,XLF,SELL,3501.0,52.45
2025-10-15,HYG,BUY,0.0,80.72
2025-10-15,DIA,SELL,472.0,464.67
2025-10-15,GOOG,BUY,372.0,248.09
2025-10-15,GOOGL,BUY,365.0,247.25
2025-10-15,LQD,SELL,4316.0,112.26
2025-10-15,MU,BUY,246.0,192.48
2025-10-15,XLF,SELL,3427.0,53.43
2025-10-16,DIA,SELL,480.0,463.37
2025-10-16,GOOG,BUY,362.0,252.47
2025-10-16,GOOGL,BUY,356.0,251.77
2025-10-16,LQD,SELL,4383.0,112.05
2025-10-16,MU,BUY,243.0,199.96
2025-10-16,XLF,SELL,3482.0,53.09
2025-10-17,GOOGL,SELL,0.0,250.76
2025-10-17,GOOG,SELL,0.0,251.35
2025-10-17,XLF,BUY,0.0,51.9
2025-10-17,AMD,BUY,141.0,233.26
2025-10-17,DIA,SELL,483.0,459.3
2025-10-17,HYG,SELL,7073.0,80.44
2025-10-17,LQD,SELL,4402.0,112.29
2025-10-17,MU,BUY,228.0,199.28
2025-10-17,UNH,BUY,177.0,351.0
2025-10-20,UNH,SELL,0.0,358.54
2025-10-20,AMD,BUY,144.0,236.47
2025-10-20,DIA,SELL,485.0,463.45
2025-10-20,GOOG,BUY,371.0,255.23
2025-10-20,HYG,SELL,7067.0,80.77
2025-10-20,LQD,SELL,4438.0,112.46
2025-10-20,MU,BUY,231.0,209.66
2025-10-21,DIA,BUY,0.0,467.07
2025-10-21,AMD,BUY,141.0,239.39
2025-10-21,GOOG,BUY,370.0,255.25
2025-10-21,HYG,SELL,7111.0,80.88
2025-10-21,LQD,SELL,4449.0,112.82
2025-10-21,MU,BUY,229.0,204.3
2025-10-21,WMT,SELL,1062.0,107.33
2025-10-22,WMT,BUY,0.0,106.55
2025-10-22,AMD,BUY,144.0,236.85
2025-10-22,DIA,SELL,473.0,469.21
2025-10-22,GOOG,BUY,370.0,255.01
2025-10-22,HYG,SELL,7196.0,80.76
2025-10-22,LQD,SELL,4518.0,112.55
2025-10-22,MU,BUY,235.0,202.25
2025-10-23,GOOG,SELL,0.0,253.7
2025-10-23,AMD,BUY,149.0,230.16
2025-10-23,DIA,SELL,474.0,465.55
2025-10-23,GOOGL,BUY,367.0,252.98
2025-10-23,HYG,SELL,7301.0,80.7
2025-10-23,LQD,SELL,4584.0,112.52
2025-10-23,MU,BUY,240.0,196.7
2025-10-24,GOOGL,SELL,0.0,256.58
2025-10-24,HYG,BUY,0.0,81.03
2025-10-24,AMD,BUY,149.0,243.36
2025-10-24,DIA,SELL,479.0,470.02
2025-10-24,GOOG,BUY,378.0,257.3
2025-10-24,LQD,SELL,4639.0,112.78
2025-10-24,MU,BUY,231.0,212.39
2025-10-24,WMT,SELL,1101.0,107.07
2025-10-27,GOOG,SELL,0.0,265.36
2025-10-27,WMT,BUY,0.0,106.34
2025-10-27,AMD,BUY,136.0,257.88
2025-10-27,DIA,SELL,468.0,474.76
2025-10-27,GOOGL,BUY,356.0,264.82
2025-10-27,LQD,SELL,4693.0,112.71
2025-10-27,MU,BUY,214.0,224.81
2025-10-27,SPY,SELL,299.0,682.73
2025-10-28,GOOGL,SELL,0.0,269.69
2025-10-28,AMD,BUY,134.0,259.14
2025-10-28,DIA,SELL,468.0,478.8
2025-10-28,GOOG,BUY,337.0,270.2
2025-10-28,LQD,SELL,4748.0,112.85
2025-10-28,MU,BUY,217.0,218.93
2025-10-28,SPY,SELL,292.0,687.05
2025-10-29,AMD,BUY,137.0,264.19
2025-10-29,DIA,SELL,472.0,478.65
2025-10-29,GOOG,BUY,343.0,268.61
2025-10-29,LQD,SELL,4822.0,112.86
2025-10-29,MU,BUY,218.0,229.06
2025-10-29,SPY,SELL,296.0,688.72
2025-10-30,LQD,BUY,0.0,111.62
2025-10-30,AMD,BUY,136.0,259.92
2025-10-30,DIA,SELL,479.0,474.1
2025-10-30,GOOG,BUY,332.0,291.72
2025-10-30,IVV,SELL,301.0,687.25
2025-10-30,MU,BUY,217.0,226.1
2025-10-30,SPY,SELL,300.0,683.9
2025-10-31,IVV,BUY,0.0,688.4
2025-10-31,SPY,BUY,0.0,685.04
2025-10-31,AMD,BUY,140.0,259.6
2025-10-31,DIA,SELL,486.0,475.86
2025-10-31,GOOG,BUY,324.0,283.21
2025-10-31,HYG,SELL,7445.0,80.89
2025-10-31,LQD,SELL,4460.0,111.78
2025-10-31,MU,BUY,221.0,227.75
2025-11-03,GOOG,SELL,0.0,282.42
2025-11-03,HYG,BUY,0.0,80.39
2025-11-03,AMD,BUY,142.0,259.33
2025-11-03,DIA,SELL,493.0,476.16
2025-11-03,GOOGL,BUY,321.0,282.18
2025-11-03,LQD,SELL,4427.0,110.59
2025-11-03,MSFT,SELL,263.0,519.8
2025-11-03,MU,BUY,224.0,233.88
2025-11-04,GOOGL,SELL,0.0,276.75
2025-11-04,LQD,BUY,0.0,110.46
2025-11-04,AMD,BUY,142.0,250.35
2025-11-04,DIA,SELL,497.0,470.42
2025-11-04,MSFT,SELL,268.0,511.76
2025-11-04,MU,BUY,212.0,222.14
2025-11-04,SPY,SELL,303.0,676.11
2025-11-04,UNH,BUY,205.0,327.63
2025-11-05,MSFT,BUY,0.0,513.3
2025-11-05,AMD,BUY,147.0,243.24
2025-11-05,DIA,SELL,501.0,470.8
2025-11-05,LQD,SELL,4316.0,110.65
2025-11-05,MU,BUY,210.0,225.67
2025-11-05,SPY,SELL,298.0,674.98
2025-11-05,UNH,BUY,210.0,326.3
2025-11-06,AMD,BUY,145.0,253.47
2025-11-06,DIA,SELL,504.0,472.09
2025-11-06,LQD,SELL,4347.0,110.8
2025-11-06,MU,BUY,182.0,237.84
2025-11-06,SPY,SELL,301.0,676.47
2025-11-06,UNH,BUY,215.0,328.92
2025-11-07,UNH,SELL,0.0,319.65
2025-11-07,LQD,BUY,0.0,110.65
2025-11-07,AMD,BUY,150.0,230.94
2025-11-07,DIA,SELL,501.0,468.28
2025-11-07,GOOG,BUY,325.0,284.21
2025-11-07,IVV,SELL,300.0,671.2
2025-11-07,MU,BUY,184.0,234.03
2025-11-07,SPY,SELL,299.0,667.91
2025-11-10,AMD,SELL,0.0,242.14
2025-11-10,DIA,SELL,509.0,471.9
2025-11-10,GOOG,BUY,326.0,285.27
2025-11-10,GOOGL,BUY,319.0,284.42
2025-11-10,IVV,SELL,304.0,680.6
2025-11-10,MU,BUY,187.0,247.96
2025-11-10,SPY,SELL,303.0,677.24
2025-11-11,DIA,SELL,501.0,474.26
2025-11-11,GOOG,BUY,301.0,288.2
2025-11-11,GOOGL,BUY,294.0,287.75
2025-11-11,IVV,SELL,288.0,683.3
2025-11-11,MU,BUY,172.0,248.34
2025-11-11,SPY,SELL,287.0,679.95
2025-11-12,DIA,SELL,483.0,480.49
2025-11-12,GOOG,BUY,305.0,292.08
2025-11-12,GOOGL,BUY,297.0,291.68
2025-11-12,IVV,SELL,292.0,688.16
2025-11-12,MU,BUY,176.0,244.9
2025-11-12,SPY,SELL,291.0,684.79
2025-11-13,GOOGL,SELL,0.0,282.34
2025-11-13,DIA,BUY,0.0,481.4
2025-11-13,AMD,BUY,136.0,251.9
2025-11-13,GOOG,BUY,308.0,282.99
2025-11-13,IVV,SELL,296.0,683.86
2025-11-13,MU,BUY,176.0,243.6
2025-11-13,QQQ,SELL,233.0,617.54
2025-11-13,SPY,SELL,295.0,680.5
2025-11-14,GOOG,SELL,0.0,271.9
2025-11-14,QQQ,BUY,0.0,599.55
2025-11-14,AMD,BUY,141.0,240.11
2025-11-14,DIA,SELL,449.0,471.38
2025-11-14,GOOGL,BUY,298.0,271.4
2025-11-14,IVV,SELL,284.0,668.7
2025-11-14,MU,BUY,181.0,231.45
2025-11-14,SPY,SELL,282.0,665.38
2025-11-17,GOOGL,SELL,0.0,285.77
2025-11-17,AMD,BUY,144.0,242.75
2025-11-17,DIA,SELL,453.0,470.87
2025-11-17,GOOG,BUY,310.0,286.4
2025-11-17,IVV,SELL,289.0,672.99
2025-11-17,MU,BUY,174.0,246.92
2025-11-17,SPY,SELL,287.0,669.7
2025-11-18,AMD,BUY,149.0,236.78
2025-11-18,DIA,SELL,446.0,462.17
2025-11-18,GOOG,BUY,295.0,288.49
2025-11-18,IVV,SELL,289.0,665.34
2025-11-18,MU,BUY,179.0,235.48
2025-11-18,SPY,SELL,288.0,662.1
2025-11-19,GOOG,SELL,0.0,287.69
2025-11-19,DIA,BUY,0.0,461.51
2025-11-19,AMD,BUY,155.0,230.26
2025-11-19,GOOGL,BUY,294.0,287.16
2025-11-19,IVV,SELL,291.0,664.01
2025-11-19,MU,BUY,183.0,226.91
2025-11-19,SPY,SELL,290.0,660.78
2025-11-19,XOM,SELL,1148.0,116.85
2025-11-20,GOOGL,SELL,0.0,304.54
2025-11-20,IVV,BUY,0.0,676.26
2025-11-20,AMD,BUY,161.0,232.7
2025-11-20,DIA,SELL,450.0,466.64
2025-11-20,GOOG,BUY,289.0,304.74
2025-11-20,MU,BUY,187.0,230.24
2025-11-20,SPY,SELL,292.0,672.91
2025-11-20,XOM,SELL,1150.0,117.98
2025-11-21,AMD,BUY,168.0,208.81
2025-11-21,DIA,SELL,453.0,459.54
2025-11-21,GOOG,BUY,293.0,296.87
2025-11-21,MU,BUY,185.0,204.53
2025-11-21,SPY,SELL,286.0,655.05
2025-11-21,XOM,SELL,1170.0,116.99
2025-11-24,GOOG,SELL,0.0,311.01
2025-11-24,SPY,BUY,0.0,662.69
2025-11-24,AMD,BUY,172.0,207.16
2025-11-24,DIA,SELL,444.0,463.75
2025-11-24,GOOGL,BUY,271.0,311.13
2025-11-24,JPM,SELL,421.0,298.24
2025-11-24,MU,BUY,181.0,213.41
2025-11-24,XOM,SELL,1188.0,117.2
2025-11-25,GOOGL,SELL,0.0,326.21
2025-11-25,JPM,BUY,0.0,300.05
2025-11-25,DIA,BUY,0.0,465.58
2025-11-25,AMD,BUY,162.0,201.48
2025-11-25,GOOG,BUY,236.0,326.8
2025-11-25,IVV,SELL,269.0,671.95
2025-11-25,MU,BUY,163.0,219.22
2025-11-25,SPY,SELL,269.0,668.63
2025-11-25,XOM,SELL,1203.0,115.18
2025-11-26,AMD,SELL,0.0,210.05
2025-11-26,XOM,BUY,0.0,114.41
2025-11-26,DIA,SELL,425.0,472.2
2025-11-26,GOOG,BUY,235.0,320.78
2025-11-26,GOOGL,BUY,230.0,320.68
2025-11-26,IVV,SELL,267.0,680.96
2025-11-26,MU,BUY,165.0,229.62
2025-11-26,SPY,SELL,266.0,677.63
2025-11-28,DIA,SELL,424.0,474.82
2025-11-28,GOOG,BUY,238.0,323.43
2025-11-28,GOOGL,BUY,233.0,323.37
2025-11-28,IVV,SELL,267.0,684.22
2025-11-28,MU,BUY,163.0,235.62
2025-11-28,SPY,SELL,266.0,680.86
2025-12-01,GOOG,SELL,0.0,317.48
2025-12-01,AMD,BUY,163.0,213.88
2025-12-01,DIA,SELL,426.0,474.34
2025-12-01,GOOGL,BUY,237.0,317.7
2025-12-01,IVV,SELL,268.0,682.2
2025-12-01,MU,BUY,160.0,232.29
2025-12-01,SPY,SELL,268.0,678.81
2025-12-02,AMD,BUY,164.0,221.79
2025-12-02,DIA,SELL,427.0,474.21
2025-12-02,GOOGL,BUY,240.0,316.74
2025-12-02,IVV,SELL,272.0,685.3
2025-12-02,MU,BUY,160.0,238.75
2025-12-02,SPY,SELL,272.0,681.92
2025-12-03,GOOGL,SELL,0.0,315.89
2025-12-03,AMD,BUY,170.0,216.26
2025-12-03,DIA,SELL,431.0,474.83
2025-12-03,GOOG,BUY,248.0,316.03
2025-12-03,IVV,SELL,276.0,684.0
2025-12-03,MU,BUY,163.0,236.39
2025-12-03,SPY,SELL,275.0,680.57
2025-12-04,AMD,BUY,170.0,216.88
2025-12-04,DIA,SELL,427.0,479.71
2025-12-04,GOOG,BUY,248.0,323.05
2025-12-04,IVV,SELL,279.0,688.69
2025-12-04,MU,BUY,168.0,230.28
2025-12-04,SPY,SELL,278.0,685.3
2025-12-05,AMD,BUY,174.0,217.17
2025-12-05,DIA,SELL,433.0,479.48
2025-12-05,GOOG,BUY,252.0,320.0
2025-12-05,IVV,SELL,283.0,688.89
2025-12-05,MU,BUY,174.0,228.95
2025-12-05,SPY,SELL,283.0,685.47
2025-12-08,AMD,BUY,175.0,219.09
2025-12-08,DIA,SELL,439.0,480.49
2025-12-08,GOOG,BUY,252.0,321.03
2025-12-08,IVV,SELL,287.0,690.04
2025-12-08,MU,BUY,166.0,243.49
2025-12-08,SPY,SELL,287.0,686.59
2025-12-09,AMD,BUY,175.0,221.04
2025-12-09,DIA,SELL,445.0,478.07
2025-12-09,GOOG,BUY,253.0,313.1
2025-12-09,IVV,SELL,291.0,686.61
2025-12-09,MU,BUY,160.0,244.49
2025-12-09,SPY,SELL,291.0,683.15
2025-12-10,DIA,BUY,0.0,476.13
2025-12-10,AMD,BUY,178.0,222.0
2025-12-10,GOOG,BUY,254.0,316.62
2025-12-10,IVV,SELL,296.0,685.97
2025-12-10,IWM,SELL,487.0,250.9
2025-12-10,MU,BUY,159.0,255.13
2025-12-10,SPY,SELL,296.0,682.56
2025-12-11,IVV,BUY,0.0,688.57
2025-12-11,AMD,BUY,181.0,217.81
2025-12-11,DIA,SELL,442.0,482.2
2025-12-11,GOOG,BUY,256.0,321.1
2025-12-11,IWM,SELL,481.0,254.64
2025-12-11,MU,BUY,152.0,261.53
2025-12-11,SPY,SELL,296.0,685.14
2025-12-12,IWM,BUY,0.0,257.95
2025-12-12,AMD,BUY,184.0,218.37
2025-12-12,DIA,SELL,424.0,488.7
2025-12-12,GOOG,BUY,257.0,314.8
2025-12-12,IVV,SELL,300.0,691.64
2025-12-12,MU,BUY,157.0,255.67
2025-12-12,SPY,SELL,300.0,688.17
2025-12-15,DIA,BUY,0.0,487.58
2025-12-15,AMD,BUY,191.0,212.28
2025-12-15,GOOG,BUY,262.0,312.63
2025-12-15,IVV,SELL,297.0,689.19
2025-12-15,MU,BUY,161.0,247.11
2025-12-15,QQQ,SELL,236.0,618.37
2025-12-15,SPY,SELL,297.0,685.74
2025-12-16,QQQ,BUY,0.0,608.26
2025-12-16,AMD,BUY,196.0,206.92
2025-12-16,DIA,SELL,435.0,484.46
2025-12-16,GOOG,BUY,266.0,306.0
2025-12-16,IVV,SELL,302.0,680.19
2025-12-16,MU,BUY,165.0,235.8
2025-12-16,SPY,SELL,301.0,679.23
2025-12-17,GOOG,SELL,0.0,309.01
2025-12-17,AMD,BUY,198.0,210.04
2025-12-17,DIA,SELL,438.0,482.81
2025-12-17,GOOGL,BUY,267.0,308.01
2025-12-17,IVV,SELL,305.0,680.9
2025-12-17,MU,BUY,170.0,236.56
2025-12-17,SPY,SELL,306.0,679.89
2025-12-18,GOOGL,SELL,0.0,301.72
2025-12-18,IVV,BUY,0.0,678.57
2025-12-18,AMD,BUY,206.0,203.82
2025-12-18,DIA,SELL,443.0,482.18
2025-12-18,MU,BUY,176.0,256.53
2025-12-18,NFLX,BUY,747.0,95.02
2025-12-18,QQQ,SELL,240.0,609.8
2025-12-18,SPY,SELL,304.0,677.6
2025-12-19,QQQ,BUY,0.0,611.95
2025-12-19,AMD,BUY,205.0,204.6
2025-12-19,DIA,SELL,449.0,480.62
2025-12-19,IVV,SELL,301.0,679.58
2025-12-19,MU,BUY,150.0,251.75
2025-12-19,NFLX,BUY,765.0,93.57
2025-12-19,SPY,SELL,302.0,676.59
2025-12-22,NFLX,SELL,0.0,94.71
2025-12-22,AMD,BUY,189.0,220.0
2025-12-22,DIA,SELL,456.0,481.86
2025-12-22,GOOG,BUY,264.0,311.23
2025-12-22,IVV,SELL,297.0,686.93
2025-12-22,MU,BUY,138.0,277.15
2025-12-22,SPY,SELL,302.0,683.94
2025-12-23,AMD,BUY,191.0,212.86
2025-12-23,DIA,SELL,459.0,482.18
2025-12-23,GOOG,BUY,265.0,311.14
2025-12-23,IVV,SELL,297.0,686.92
2025-12-23,MU,BUY,133.0,275.92
2025-12-23,SPY,SELL,302.0,683.92
2025-12-24,GOOG,SELL,0.0,316.15
2025-12-24,AMD,BUY,194.0,214.98
2025-12-24,DIA,SELL,465.0,484.19
2025-12-24,GOOGL,BUY,261.0,314.77
2025-12-24,IVV,SELL,299.0,690.97
2025-12-24,MU,BUY,135.0,278.0
2025-12-24,SPY,SELL,305.0,687.95
2025-12-26,GOOGL,SELL,0.0,314.48
2025-12-26,AMD,BUY,197.0,215.43
2025-12-26,DIA,SELL,466.0,486.84
2025-12-26,GOOG,BUY,269.0,315.92
2025-12-26,IVV,SELL,302.0,693.68
2025-12-26,MU,BUY,132.0,290.83
2025-12-26,SPY,SELL,308.0,690.64
2025-12-29,AMD,BUY,200.0,211.58
2025-12-29,DIA,SELL,474.0,485.89
2025-12-29,GOOG,BUY,273.0,312.82
2025-12-29,IVV,SELL,307.0,690.56
2025-12-29,MU,BUY,134.0,280.33
2025-12-29,SPY,SELL,313.0,687.54
2025-12-30,AMD,BUY,202.0,215.87
2025-12-30,DIA,SELL,478.0,484.62
2025-12-30,GOOG,BUY,278.0,313.41
2025-12-30,IVV,SELL,312.0,690.46
2025-12-30,MU,BUY,131.0,294.7
2025-12-30,SPY,SELL,317.0,687.45
2025-12-31,AMD,BUY,206.0,215.82
2025-12-31,DIA,SELL,485.0,483.65
2025-12-31,GOOG,BUY,282.0,313.37
2025-12-31,IVV,SELL,317.0,690.17
2025-12-31,MU,BUY,134.0,293.17
2025-12-31,SPY,SELL,322.0,687.14
2026-01-02,IVV,BUY,0.0,688.74
2026-01-02,AMD,BUY,210.0,218.9
2026-01-02,DIA,SELL,487.0,481.85
2026-01-02,GOOG,BUY,287.0,317.59
2026-01-02,MU,BUY,138.0,295.13
2026-01-02,SPY,SELL,323.0,685.71
2026-01-02,XOM,SELL,1156.0,120.09
2026-01-05,XOM,BUY,0.0,125.21
2026-01-05,AMD,BUY,200.0,230.25
2026-01-05,DIA,SELL,486.0,484.41
2026-01-05,GOOG,BUY,290.0,317.7
2026-01-05,IVV,SELL,322.0,689.59
2026-01-05,MU,BUY,117.0,325.13
2026-01-05,SPY,SELL,327.0,686.54
2026-01-06,GOOG,SELL,0.0,317.31
2026-01-06,AMD,BUY,205.0,222.71
2026-01-06,DIA,SELL,465.0,489.33
2026-01-06,GOOGL,BUY,288.0,316.4
2026-01-06,IVV,SELL,321.0,690.98
2026-01-06,MU,BUY,120.0,318.28
2026-01-06,SPY,SELL,326.0,687.93
2026-01-07,AMD,SELL,0.0,212.13
2026-01-07,DIA,SELL,456.0,495.65
2026-01-07,GOOG,BUY,297.0,314.57
2026-01-07,GOOGL,BUY,293.0,314.36
2026-01-07,IVV,SELL,322.0,695.25
2026-01-07,MU,BUY,104.0,340.71
2026-01-07,SPY,SELL,327.0,692.19
2026-01-08,DIA,SELL,451.0,487.81
2026-01-08,GOOG,BUY,287.0,329.27
2026-01-08,GOOGL,BUY,284.0,328.97
2026-01-08,IVV,SELL,326.0,691.84
2026-01-08,MU,BUY,107.0,342.9
2026-01-08,SPY,SELL,331.0,688.82
2026-01-09,GOOGL,SELL,0.0,327.09
2026-01-09,AMD,BUY,226.0,205.72
2026-01-09,DIA,SELL,454.0,492.86
2026-01-09,GOOG,BUY,288.0,327.49
2026-01-09,IVV,SELL,332.0,693.67
2026-01-09,MU,BUY,110.0,332.75
2026-01-09,SPY,SELL,337.0,690.63
